customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
TLC-06303,Male,1,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.09,1474.02,Yes
TLC-06304,Male,1,No,Yes,20,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,61.15,1216.46,No
TLC-06305,Female,1,Yes,Yes,18,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),73.55,1318.36,No
TLC-06306,Female,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.25,674.58,No
TLC-06307,Female,0,No,No,57,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),81.13,4645.64,No
TLC-06308,Female,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,30.16,1240.61,No
TLC-06309,Female,0,Yes,Yes,9,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),96.72,875.77,Yes
TLC-06310,Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.25,514.74,No
TLC-06311,Female,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,83.81,917.24,No
TLC-06312,Male,0,No,No,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,146.29,Yes
TLC-06313,Male,1,Yes,No,28,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,79.33,2222.98,Yes
TLC-06314,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),110.05,2098.31,No
TLC-06315,Female,0,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),33.91,2158.9,No
TLC-06316,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),32.17,66.84,Yes
TLC-06317,Female,0,Yes,No,7,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,53.67,383.17,Yes
TLC-06318,Male,0,No,No,38,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,89.31,3378.71,No
TLC-06319,Female,1,No,No,63,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),88.89,5598.24,Yes
TLC-06320,Female,0,No,Yes,30,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),87.94,2628.52,No
TLC-06321,Male,0,Yes,No,71,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,79.77,5674.99,Yes
TLC-06322,Female,0,No,Yes,21,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),89.9,1906.67,Yes
TLC-06323,Male,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.88,388.35,Yes
TLC-06324,Male,0,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),94.88,5436.18,Yes
TLC-06325,Female,0,Yes,Yes,72,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),76.28,5486.32,Yes
TLC-06326,Female,0,No,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),112.16,6959.66,Yes
TLC-06327,Female,0,No,No,60,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.24,6249.21,No
TLC-06328,Male,0,No,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),108.1,5510.18,No
TLC-06329,Male,0,No,No,32,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,98.73,3156.24,Yes
TLC-06330,Male,1,No,No,21,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,88.11,1851.65,No
TLC-06331,Female,0,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,110.18,5506.14,No
TLC-06332,Female,0,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,76.35,759.07,No
TLC-06333,Female,0,Yes,No,57,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,71.23,4048.86,Yes
TLC-06334,Female,1,Yes,Yes,49,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),88.76,4357.73,No
TLC-06335,Male,1,No,No,69,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),93.91,6465.64,Yes
TLC-06336,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),99.98,1600.6,No
TLC-06337,Male,0,No,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.01,1120.34,No
TLC-06338,Male,0,Yes,No,43,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),72.75,3122.63,Yes
TLC-06339,Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.5,1036.64,No
TLC-06340,Female,0,No,No,4,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,92.84,378.28,Yes
TLC-06341,Female,0,No,No,38,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),90.05,3419.86,No
TLC-06342,Male,0,Yes,Yes,57,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),87.22,4962.35,No
TLC-06343,Male,1,No,No,8,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,98.0,792.8,No
TLC-06344,Female,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),102.33,2251.04,Yes
TLC-06345,Female,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.25,838.11,No
TLC-06346,Male,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),85.64,2988.47,Yes
TLC-06347,Female,0,Yes,No,30,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),107.13,3216.16,No
TLC-06348,Male,0,No,No,22,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),82.14,1814.91,No
TLC-06349,Male,0,No,No,55,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),84.61,4661.03,No
TLC-06350,Male,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.25,1289.87,No
TLC-06351,Female,0,Yes,Yes,45,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),42.08,1903.02,No
TLC-06352,Female,0,No,Yes,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,31.05,1761.59,No
TLC-06353,Male,0,Yes,Yes,35,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,58.18,2032.98,No
TLC-06354,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),94.91,6354.9,No
TLC-06355,Male,0,Yes,Yes,59,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,95.98,5654.82,No
TLC-06356,Male,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,21.26,283.98,No
TLC-06357,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,85.95,2060.46,Yes
TLC-06358,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,79.26,5537.77,No
TLC-06359,Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Electronic check,105.68,4524.14,No
TLC-06360,Male,0,No,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,25.65,1170.68,No
TLC-06361,Male,0,Yes,Yes,12,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,62.53,745.32,No
TLC-06362,Female,1,No,No,61,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,88.68,5408.96,No
TLC-06363,Male,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,28.55,509.28,Yes
TLC-06364,Male,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),31.04,335.26,Yes
TLC-06365,Female,0,No,No,47,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),52.69,2491.42,Yes
TLC-06366,Female,0,No,Yes,32,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,83.53,2669.4,No
TLC-06367,Female,0,Yes,No,36,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,63.59,2287.07,No
TLC-06368,Male,0,No,No,5,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81.42,418.69,No
TLC-06369,Female,0,No,No,42,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,75.8,3183.0,No
TLC-06370,Female,0,No,No,49,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),77.87,3817.57,No
TLC-06371,Male,1,Yes,Yes,45,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),90.45,4048.52,Yes
TLC-06372,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,22.75,1628.51,No
TLC-06373,Male,0,No,Yes,27,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,78.35,2098.67,No
TLC-06374,Male,0,No,No,66,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),66.46,4390.62,No
TLC-06375,Male,1,No,No,10,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Electronic check,79.1,783.09,No
TLC-06376,Female,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.52,508.3,Yes
TLC-06377,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.98,572.02,Yes
TLC-06378,Female,1,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.25,647.31,Yes
TLC-06379,Male,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),102.43,6864.72,Yes
TLC-06380,Male,0,No,No,35,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),65.0,2273.36,No
TLC-06381,Male,0,No,No,57,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,62.59,3565.19,No
TLC-06382,Female,0,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,32.98,888.42,No
TLC-06383,Female,1,No,No,38,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),68.2,2589.93,Yes
TLC-06384,Male,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,116.76,7580.03,Yes
TLC-06385,Female,1,No,No,42,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,73.05,3050.88,No
TLC-06386,Male,1,Yes,Yes,4,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.29,407.29,Yes
TLC-06387,Female,0,Yes,Yes,12,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,93.99,1110.56,No
TLC-06388,Female,0,No,No,8,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,59.25,475.61,No
TLC-06389,Female,0,No,No,56,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,88.42,4953.33,No
TLC-06390,Male,0,Yes,No,26,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),57.08,1488.92,Yes
TLC-06391,Female,0,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),34.88,2101.33,No
TLC-06392,Female,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.85,4115.1,Yes
TLC-06393,Male,0,Yes,Yes,33,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,67.98,2232.77,Yes
TLC-06394,Female,0,Yes,Yes,64,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,71.42,4568.67,No
TLC-06395,Male,0,Yes,No,44,No,No phone service,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),47.6,2092.95,Yes
TLC-06396,Male,1,Yes,Yes,33,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),78.53,2585.42,Yes
TLC-06397,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,100.64,7239.2,No
TLC-06398,Male,1,Yes,No,7,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),67.51,466.12,No
TLC-06399,Male,0,Yes,No,47,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),71.04,3337.09,Yes
TLC-06400,Female,0,No,No,35,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),67.12,2362.45,No
TLC-06401,Male,0,No,No,65,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),82.25,5350.05,No
TLC-06402,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.46,1110.77,Yes
TLC-06403,Male,0,Yes,No,51,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),61.93,3163.27,Yes
TLC-06404,Male,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.65,1108.36,No
TLC-06405,Female,0,No,No,30,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),96.4,2865.78,Yes
TLC-06406,Male,0,No,No,23,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),89.31,2076.56,Yes
TLC-06407,Female,0,No,Yes,20,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,81.96,1638.91,Yes
TLC-06408,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),90.91,2644.31,No
TLC-06409,Female,0,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,98.79,7006.7,No
TLC-06410,Male,0,Yes,No,63,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.49,5263.51,Yes
TLC-06411,Male,1,Yes,Yes,38,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,61.46,2329.85,No
TLC-06412,Female,1,Yes,Yes,0,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,60.86,,Yes
TLC-06413,Male,1,Yes,No,41,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),55.38,2257.88,No
TLC-06414,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.18,365.38,Yes
TLC-06415,Male,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.85,1226.77,Yes
TLC-06416,Female,0,No,Yes,28,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,84.67,2370.93,No
TLC-06417,Male,0,Yes,Yes,2,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.14,175.54,Yes
TLC-06418,Male,0,No,No,60,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),92.83,5579.0,No
TLC-06419,Female,0,Yes,Yes,50,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,90.54,4512.26,No
TLC-06420,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),95.41,3332.56,No
TLC-06421,Male,0,Yes,No,1,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.73,74.7,No
TLC-06422,Male,0,No,No,28,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),100.53,2812.93,No
TLC-06423,Male,0,Yes,Yes,40,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),78.95,3156.12,No
TLC-06424,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),94.56,2631.97,Yes
TLC-06425,Male,0,No,Yes,63,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),77.74,4871.18,No
TLC-06426,Female,0,No,No,57,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),95.95,5454.68,No
TLC-06427,Female,1,No,Yes,9,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),98.45,890.16,Yes
TLC-06428,Female,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,101.72,1021.14,No
TLC-06429,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,92.69,550.4,No
TLC-06430,Female,1,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),32.19,1931.3,No
TLC-06431,Male,0,Yes,Yes,65,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.26,1242.08,No
TLC-06432,Male,0,Yes,No,52,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,84.7,4413.78,No
TLC-06433,Male,0,No,No,64,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),68.47,4368.94,No
TLC-06434,Male,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,76.79,1999.27,Yes
TLC-06435,Female,0,No,No,6,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,75.41,441.57,Yes
TLC-06436,Male,0,No,No,64,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),71.77,4574.09,No
TLC-06437,Female,0,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),28.88,1660.32,No
TLC-06438,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.25,426.24,No
TLC-06439,Female,1,No,No,47,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,73.54,3455.8,No
TLC-06440,Female,0,No,No,3,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.5,242.66,Yes
TLC-06441,Female,0,Yes,No,7,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),84.29,602.35,No
TLC-06442,Female,1,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),118.75,7945.06,Yes
TLC-06443,Female,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,109.04,6437.55,No
TLC-06444,Female,0,Yes,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),74.24,215.98,No
TLC-06445,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),60.92,420.16,No
TLC-06446,Female,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),101.19,1510.97,Yes
TLC-06447,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),92.36,1655.97,Yes
TLC-06448,Female,0,Yes,Yes,0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.1,,Yes
TLC-06449,Male,0,Yes,Yes,33,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,103.82,3441.11,No
TLC-06450,Female,0,Yes,No,44,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),83.83,3706.06,No
TLC-06451,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),103.08,6415.16,No
TLC-06452,Male,1,No,No,5,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,114.23,563.6,No
TLC-06453,Female,0,Yes,Yes,35,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,118.75,4185.24,No
TLC-06454,Female,1,No,No,65,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,56.15,3651.2,No
TLC-06455,Female,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,37.4,267.23,No
